"Date.and.Time","PM.sub.10..sub.","PM.sub.2.5..sub.","Location"
"14-09-2022 00:00",0.01,0.01,"Local Air 5: Lord Edward Street"
"15-09-2022 00:00",NA,NA,"Local Air 5: Lord Edward Street"
"26-09-2022 00:00",NA,0.02,"Local Air 5: Lord Edward Street"
"27-09-2022 00:00",NA,0.01,"Local Air 5: Lord Edward Street"
"28-09-2022 00:00",NA,0.01,"Local Air 5: Lord Edward Street"
"01-09-2022 00:00",10.62,7.03,"Local Air 6: Walkinstown Library"
"02-09-2022 00:00",11.66,6.76,"Local Air 6: Walkinstown Library"
"03-09-2022 00:00",5.28,4.15,"Local Air 6: Walkinstown Library"
"04-09-2022 00:00",9.5,7.57,"Local Air 6: Walkinstown Library"
"05-09-2022 00:00",16.62,14.2,"Local Air 6: Walkinstown Library"
"06-09-2022 00:00",20.81,18.38,"Local Air 6: Walkinstown Library"
"07-09-2022 00:00",21.02,18.03,"Local Air 6: Walkinstown Library"
"08-09-2022 00:00",14.99,12.04,"Local Air 6: Walkinstown Library"
"09-09-2022 00:00",6.63,4.57,"Local Air 6: Walkinstown Library"
"10-09-2022 00:00",9.2,6.19,"Local Air 6: Walkinstown Library"
"11-09-2022 00:00",4.72,3.41,"Local Air 6: Walkinstown Library"
"12-09-2022 00:00",4.96,2.91,"Local Air 6: Walkinstown Library"
"13-09-2022 00:00",10.59,6.21,"Local Air 6: Walkinstown Library"
"01-09-2022 00:00",14.2,5.96,"Local Air 7: Coolock"
"02-09-2022 00:00",16.64,6.02,"Local Air 7: Coolock"
"03-09-2022 00:00",6.63,3.94,"Local Air 7: Coolock"
"04-09-2022 00:00",10.31,5.96,"Local Air 7: Coolock"
"05-09-2022 00:00",22.22,12.93,"Local Air 7: Coolock"
"06-09-2022 00:00",26.51,17.02,"Local Air 7: Coolock"
"07-09-2022 00:00",24.3,15.97,"Local Air 7: Coolock"
"08-09-2022 00:00",19.38,10.54,"Local Air 7: Coolock"
"09-09-2022 00:00",7.48,3.72,"Local Air 7: Coolock"
"10-09-2022 00:00",12.36,5.31,"Local Air 7: Coolock"
"11-09-2022 00:00",7.86,3.69,"Local Air 7: Coolock"
"12-09-2022 00:00",6.02,2.33,"Local Air 7: Coolock"
"13-09-2022 00:00",12.72,5.34,"Local Air 7: Coolock"
"14-09-2022 00:00",11.43,3.79,"Local Air 7: Coolock"
"15-09-2022 00:00",8.23,2.51,"Local Air 7: Coolock"
"16-09-2022 00:00",8.9,2.56,"Local Air 7: Coolock"
"17-09-2022 00:00",8.73,2.5,"Local Air 7: Coolock"
"18-09-2022 00:00",5.59,1.82,"Local Air 7: Coolock"
"19-09-2022 00:00",9.92,2.56,"Local Air 7: Coolock"
"20-09-2022 00:00",9.2,2.42,"Local Air 7: Coolock"
"21-09-2022 00:00",8.74,2.18,"Local Air 7: Coolock"
"22-09-2022 00:00",8.85,2.73,"Local Air 7: Coolock"
"23-09-2022 00:00",9.79,3.41,"Local Air 7: Coolock"
"24-09-2022 00:00",9.47,3.49,"Local Air 7: Coolock"
"25-09-2022 00:00",7.95,2.86,"Local Air 7: Coolock"
"26-09-2022 00:00",21.64,10.54,"Local Air 7: Coolock"
"27-09-2022 00:00",28.52,13.95,"Local Air 7: Coolock"
"28-09-2022 00:00",7.99,2.88,"Local Air 7: Coolock"
"29-09-2022 00:00",11.53,3.69,"Local Air 7: Coolock"
"30-09-2022 00:00",9.57,4.19,"Local Air 7: Coolock"
"01-09-2022 00:00",19.29,6.46,"Local Air 8: Weaver Park"
"02-09-2022 00:00",17.13,8.27,"Local Air 8: Weaver Park"
"03-09-2022 00:00",6.96,4.95,"Local Air 8: Weaver Park"
"04-09-2022 00:00",5.11,2.41,"Local Air 8: Weaver Park"
"05-09-2022 00:00",18.44,6.84,"Local Air 8: Weaver Park"
"06-09-2022 00:00",16.54,7.72,"Local Air 8: Weaver Park"
"07-09-2022 00:00",14.71,6.74,"Local Air 8: Weaver Park"
"08-09-2022 00:00",18.07,7.3,"Local Air 8: Weaver Park"
"09-09-2022 00:00",8.23,3.78,"Local Air 8: Weaver Park"
"10-09-2022 00:00",9.86,4.87,"Local Air 8: Weaver Park"
"11-09-2022 00:00",4.57,2.67,"Local Air 8: Weaver Park"
"12-09-2022 00:00",6.15,3,"Local Air 8: Weaver Park"
"13-09-2022 00:00",12.11,5.36,"Local Air 8: Weaver Park"
"14-09-2022 00:00",11.29,5.21,"Local Air 8: Weaver Park"
"15-09-2022 00:00",7.83,2.83,"Local Air 8: Weaver Park"
"16-09-2022 00:00",8.63,3.05,"Local Air 8: Weaver Park"
"17-09-2022 00:00",8.81,4.58,"Local Air 8: Weaver Park"
"18-09-2022 00:00",7.26,4.76,"Local Air 8: Weaver Park"
"19-09-2022 00:00",12.67,7.23,"Local Air 8: Weaver Park"
"20-09-2022 00:00",14.79,8.4,"Local Air 8: Weaver Park"
"21-09-2022 00:00",9.09,4.95,"Local Air 8: Weaver Park"
"22-09-2022 00:00",7.28,3.92,"Local Air 8: Weaver Park"
"23-09-2022 00:00",9.2,4.44,"Local Air 8: Weaver Park"
"24-09-2022 00:00",7.65,3.6,"Local Air 8: Weaver Park"
"25-09-2022 00:00",6.66,3.61,"Local Air 8: Weaver Park"
"26-09-2022 00:00",17.84,7.67,"Local Air 8: Weaver Park"
"27-09-2022 00:00",21.39,9.68,"Local Air 8: Weaver Park"
"28-09-2022 00:00",9.37,4.18,"Local Air 8: Weaver Park"
"29-09-2022 00:00",12.34,6.64,"Local Air 8: Weaver Park"
"30-09-2022 00:00",7.51,3.57,"Local Air 8: Weaver Park"
"01-09-2022 00:00",10.96,5.83,"Local Air 10: TU Dublin - Park House"
"02-09-2022 00:00",12.4,6.22,"Local Air 10: TU Dublin - Park House"
"03-09-2022 00:00",4.43,3.19,"Local Air 10: TU Dublin - Park House"
"04-09-2022 00:00",5.52,4.06,"Local Air 10: TU Dublin - Park House"
"05-09-2022 00:00",15.24,11.5,"Local Air 10: TU Dublin - Park House"
"06-09-2022 00:00",18.61,15.4,"Local Air 10: TU Dublin - Park House"
"07-09-2022 00:00",17.24,13.98,"Local Air 10: TU Dublin - Park House"
"08-09-2022 00:00",13.03,9.63,"Local Air 10: TU Dublin - Park House"
"09-09-2022 00:00",6.81,3.66,"Local Air 10: TU Dublin - Park House"
"10-09-2022 00:00",8.64,5.1,"Local Air 10: TU Dublin - Park House"
"11-09-2022 00:00",4.41,2.92,"Local Air 10: TU Dublin - Park House"
"12-09-2022 00:00",4.87,2.42,"Local Air 10: TU Dublin - Park House"
"13-09-2022 00:00",11.66,5.6,"Local Air 10: TU Dublin - Park House"
"14-09-2022 00:00",11.27,5.98,"Local Air 10: TU Dublin - Park House"
"15-09-2022 00:00",9.8,4.16,"Local Air 10: TU Dublin - Park House"
"16-09-2022 00:00",6.84,3.61,"Local Air 10: TU Dublin - Park House"
"17-09-2022 00:00",5.75,3.44,"Local Air 10: TU Dublin - Park House"
"18-09-2022 00:00",3.93,2.27,"Local Air 10: TU Dublin - Park House"
"19-09-2022 00:00",8.49,3.98,"Local Air 10: TU Dublin - Park House"
"20-09-2022 00:00",7.8,3.5,"Local Air 10: TU Dublin - Park House"
"21-09-2022 00:00",5.94,3.21,"Local Air 10: TU Dublin - Park House"
"22-09-2022 00:00",7.28,3.98,"Local Air 10: TU Dublin - Park House"
"23-09-2022 00:00",8.11,4.65,"Local Air 10: TU Dublin - Park House"
"24-09-2022 00:00",6.36,4.26,"Local Air 10: TU Dublin - Park House"
"25-09-2022 00:00",4.62,3.27,"Local Air 10: TU Dublin - Park House"
"26-09-2022 00:00",16.21,12.42,"Local Air 10: TU Dublin - Park House"
